SIGNAL_COLLECTOR_TXT_V1
session_id=2
started_at=2026-08-05T08:20:38.554Z
ended_at=2026-08-05T08:20:42.792Z
device=manufacturer=Google;model=Pixel 10a;device=stallion;android=16;sdk=36
record_count=535
sources=accelerometer,barometer,gyroscope,light,magnetometer,mobile_network,noise,proximity,rotation_vector,wifi

timestamp_iso	timestamp_epoch_ms	elapsed_realtime_ns	source	payload
2026-08-05T08:20:41.829Z	1785918041829	3556256990940	accelerometer	v0=3.0929346;v1=3.039065;v2=9.358261;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:41.829Z	1785918041829	3556257184544	barometer	v0=984.5895;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:41.839Z	1785918041839	3556267073094	gyroscope	v0=0.18044506;v1=-0.32500094;v2=0.34928235;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:41.853Z	1785918041853	3556277156224	rotation_vector	v0=0.060802545;v1=-0.21009074;v2=-0.44641143;v3=0.86768764;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:41.853Z	1785918041853	3556277687758	magnetometer	v0=-10.1992;v1=-0.46359998;v2=-16.836;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:41.868Z	1785918041868	3556297295994	accelerometer	v0=3.482142;v1=3.2888849;v2=8.318878;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:41.869Z	1785918041869	3556296813247	barometer	v0=984.5764;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:41.884Z	1785918041884	3556307409113	gyroscope	v0=0.18554115;v1=-0.19053732;v2=0.43626568;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:41.890Z	1785918041890	3556317484268	rotation_vector	v0=0.06044354;v1=-0.21610343;v2=-0.4380805;v3=0.8704777;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:41.890Z	1785918041890	3556317698786	magnetometer	v0=-10.516399;v1=-0.3294;v2=-17.08;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:41.892Z	1785918041892	3556318138239	light	v0=16.133749;accuracy=3;sensor=TMD3743 Ambient Light
2026-08-05T08:20:41.908Z	1785918041908	3556336448419	barometer	v0=984.4742;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:41.909Z	1785918041909	3556337651585	accelerometer	v0=3.2231193;v1=2.6152914;v2=7.9467297;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:41.919Z	1785918041919	3556347709731	gyroscope	v0=-0.13749464;v1=0.08724981;v2=0.30288458;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:41.933Z	1785918041933	3556357713556	magnetometer	v0=-10.711599;v1=0.5856;v2=-17.531399;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:41.933Z	1785918041933	3556357795832	rotation_vector	v0=0.058503024;v1=-0.21317072;v2=-0.42828688;v3=0.8761883;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:41.951Z	1785918041951	3556376100274	barometer	v0=984.5136;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:41.951Z	1785918041951	3556377974746	accelerometer	v0=3.481244;v1=1.5613936;v2=9.2038355;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:41.959Z	1785918041959	3556388048558	gyroscope	v0=-0.35181373;v1=-0.45192036;v2=-0.0014488897;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:41.969Z	1785918041969	3556397713719	magnetometer	v0=-10.9922;v1=0.7198;v2=-17.0434;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:41.970Z	1785918041970	3556398124364	rotation_vector	v0=0.046349365;v1=-0.21640252;v2=-0.42725098;v3=0.87662894;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:41.987Z	1785918041987	3556415741796	barometer	v0=984.65594;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:41.989Z	1785918041989	3556418292454	accelerometer	v0=3.746028;v1=2.3765445;v2=9.907656;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:41.991Z	1785918041991	3556418224176	light	v0=17.92125;accuracy=3;sensor=TMD3743 Ambient Light
2026-08-05T08:20:42Z	1785918042000	3556428399469	gyroscope	v0=0.21856585;v1=-0.9957203;v2=0.007011294;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.009Z	1785918042009	3556437712865	magnetometer	v0=-11.712;v1=-0.4148;v2=-16.787199;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.010Z	1785918042010	3556438455866	rotation_vector	v0=0.04140246;v1=-0.23600434;v2=-0.42593402;v3=0.87244946;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.026Z	1785918042026	3556455369725	barometer	v0=984.7165;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.033Z	1785918042033	3556458648289	accelerometer	v0=3.8546648;v1=2.3694367;v2=7.703045;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.037Z	1785918042037	3556464104589	light	v0=19.29125;accuracy=3;sensor=TMD3743 Ambient Light
2026-08-05T08:20:42.040Z	1785918042040	3556468729792	gyroscope	v0=0.6138463;v1=-0.43140274;v2=-0.14319028;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.050Z	1785918042050	3556477713394	magnetometer	v0=-12.1146;v1=-1.8787999;v2=-16.6164;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.050Z	1785918042050	3556478813166	rotation_vector	v0=0.0491303;v1=-0.24958032;v2=-0.42544946;v3=0.8684979;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.068Z	1785918042068	3556495010065	barometer	v0=984.43896;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.070Z	1785918042070	3556498978489	accelerometer	v0=3.6211553;v1=3.030386;v2=7.1824555;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.084Z	1785918042084	3556509061009	gyroscope	v0=0.44127852;v1=0.35098106;v2=-0.41384953;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.089Z	1785918042089	3556517713760	magnetometer	v0=-12.1634;v1=-3.294;v2=-17.1532;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.091Z	1785918042091	3556519143000	rotation_vector	v0=0.06286869;v1=-0.2466709;v2=-0.43018857;v3=0.86610556;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.106Z	1785918042106	3556534620295	barometer	v0=984.3101;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.111Z	1785918042111	3556539309503	accelerometer	v0=3.1548097;v1=4.123489;v2=8.363246;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.121Z	1785918042121	3556549392674	gyroscope	v0=0.22487767;v1=0.14453924;v2=-0.34087214;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.133Z	1785918042133	3556557713556	magnetometer	v0=-11.626599;v1=-3.6722;v2=-16.6042;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.133Z	1785918042133	3556559472183	rotation_vector	v0=0.070805684;v1=-0.24522483;v2=-0.4353023;v3=0.8633442;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.151Z	1785918042151	3556574277806	barometer	v0=984.32684;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.151Z	1785918042151	3556579658380	accelerometer	v0=3.405303;v1=4.167183;v2=8.72088;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.161Z	1785918042161	3556589723322	gyroscope	v0=0.14562175;v1=-0.17673124;v2=-0.056290198;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.169Z	1785918042169	3556597713760	magnetometer	v0=-11.407;v1=-3.2208;v2=-16.1162;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.171Z	1785918042171	3556599807022	rotation_vector	v0=0.07210497;v1=-0.24973796;v2=-0.4357891;v3=0.8616958;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.185Z	1785918042185	3556613917739	barometer	v0=984.4156;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.192Z	1785918042192	3556619948665	accelerometer	v0=3.9076364;v1=3.4797478;v2=8.489017;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.202Z	1785918042202	3556630054662	gyroscope	v0=-0.061003253;v1=-0.05948775;v2=0.058838245;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.209Z	1785918042209	3556637712417	magnetometer	v0=-11.4802;v1=-2.0008;v2=-15.689199;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.218Z	1785918042218	3556640136286	rotation_vector	v0=0.070022635;v1=-0.25059196;v2=-0.43502232;v3=0.86200696;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.225Z	1785918042225	3556653546646	barometer	v0=984.4677;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.234Z	1785918042234	3556660303482	accelerometer	v0=4.1922474;v1=2.7803416;v2=8.892215;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.242Z	1785918042242	3556670386001	gyroscope	v0=-0.05562404;v1=0.009725881;v2=0.029327527;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.249Z	1785918042249	3556677714330	magnetometer	v0=-11.163;v1=-0.366;v2=-15.86;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.252Z	1785918042252	3556680465713	rotation_vector	v0=0.06873926;v1=-0.24973895;v2=-0.4347463;v3=0.8624969;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.272Z	1785918042272	3556693179174	barometer	v0=984.5087;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.273Z	1785918042273	3556700634049	accelerometer	v0=4.2376623;v1=2.8308442;v2=8.463503;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.284Z	1785918042284	3556710717097	gyroscope	v0=0.0392366;v1=-0.010292113;v2=-0.07792362;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.289Z	1785918042289	3556717713557	magnetometer	v0=-11.3826;v1=-0.0366;v2=-16.0186;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.292Z	1785918042292	3556720774022	rotation_vector	v0=0.069578595;v1=-0.25040156;v2=-0.43580914;v3=0.86170083;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.304Z	1785918042304	3556732808080	barometer	v0=984.5314;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.316Z	1785918042316	3556740985408	accelerometer	v0=3.9516299;v1=2.9509284;v2=7.689727;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.322Z	1785918042322	3556751048151	gyroscope	v0=-0.09644277;v1=0.07079575;v2=-0.14130838;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.329Z	1785918042329	3556757713191	magnetometer	v0=-11.1142;v1=0.0732;v2=-16.531;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.336Z	1785918042336	3556761132136	rotation_vector	v0=0.06932742;v1=-0.2480577;v2=-0.4387112;v3=0.860926;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.344Z	1785918042344	3556772445532	barometer	v0=984.5277;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.353Z	1785918042353	3556781297460	accelerometer	v0=3.8171058;v1=3.1597476;v2=8.263363;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.368Z	1785918042368	3556791354020	gyroscope	v0=-0.03011026;v1=0.045831546;v2=-0.14240754;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.369Z	1785918042369	3556797713639	magnetometer	v0=-11.0166;v1=-0.427;v2=-16.1162;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.373Z	1785918042373	3556801459366	rotation_vector	v0=0.06978267;v1=-0.24670492;v2=-0.44132164;v3=0.8599432;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.383Z	1785918042383	3556812073014	barometer	v0=984.5128;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.393Z	1785918042393	3556821625870	accelerometer	v0=3.7616649;v1=3.3609354;v2=8.585084;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.403Z	1785918042403	3556831711116	gyroscope	v0=0.1296673;v1=0.027562212;v2=-0.1027879;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.409Z	1785918042409	3556837713191	magnetometer	v0=-11.1751995;v1=-0.7076;v2=-16.091799;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.418Z	1785918042418	3556841810603	rotation_vector	v0=0.072880775;v1=-0.2472605;v2=-0.44248405;v3=0.8589288;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.423Z	1785918042423	3556851720881	barometer	v0=984.5033;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.434Z	1785918042434	3556861959773	accelerometer	v0=3.6548986;v1=3.507281;v2=8.471659;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.444Z	1785918042444	3556872042212	gyroscope	v0=0.12868473;v1=0.007344372;v2=-0.002781202;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.449Z	1785918042449	3556877688085	magnetometer	v0=-11.0532;v1=-1.403;v2=-16.0674;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.454Z	1785918042454	3556882125626	rotation_vector	v0=0.07526071;v1=-0.24831341;v2=-0.4419026;v3=0.8587191;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.464Z	1785918042464	3556891359594	barometer	v0=984.4907;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.478Z	1785918042478	3556902291153	accelerometer	v0=3.7865796;v1=3.5112464;v2=8.317082;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.484Z	1785918042484	3556912373551	gyroscope	v0=0.045548428;v1=-0.011624426;v2=0.034490235;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.489Z	1785918042489	3556917687678	magnetometer	v0=-11.0898;v1=-1.7202;v2=-15.9576;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.495Z	1785918042495	3556918584244	light	v0=26.89375;accuracy=3;sensor=TMD3743 Ambient Light
2026-08-05T08:20:42.495Z	1785918042495	3556922452245	rotation_vector	v0=0.075749375;v1=-0.24912679;v2=-0.441028;v3=0.8588901;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.502Z	1785918042502	3556930991877	barometer	v0=984.4907;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.514Z	1785918042514	3556942620988	accelerometer	v0=3.6611085;v1=3.4105403;v2=8.43178;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.528Z	1785918042528	3556952704728	gyroscope	v0=0.030892994;v1=0.010475306;v2=0.044199463;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.529Z	1785918042529	3556957713679	magnetometer	v0=-11.1508;v1=-1.9886;v2=-15.8722;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.534Z	1785918042534	3556962788020	rotation_vector	v0=0.07610809;v1=-0.24918266;v2=-0.44012114;v3=0.8593072;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.544Z	1785918042544	3556970620581	barometer	v0=984.47345;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.554Z	1785918042554	3556982927506	accelerometer	v0=3.7755065;v1=3.4114382;v2=8.397962;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.564Z	1785918042564	3556993035376	gyroscope	v0=0.06571631;v1=-0.12273928;v2=-0.004529862;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.569Z	1785918042569	3556997714046	magnetometer	v0=-11.370399;v1=-2.0862;v2=-16.323599;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.578Z	1785918042578	3557003119442	rotation_vector	v0=0.0763226;v1=-0.25186628;v2=-0.43974084;v3=0.8587003;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.581Z	1785918042581	3557010253882	barometer	v0=984.493;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.594Z	1785918042594	3557023284318	accelerometer	v0=3.8660371;v1=3.340435;v2=8.18398;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.605Z	1785918042605	3557033367814	gyroscope	v0=0.017320061;v1=-0.046431087;v2=-0.034690082;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.612Z	1785918042612	3557037713842	magnetometer	v0=-11.760799;v1=-2.4888;v2=-16.2992;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.615Z	1785918042615	3557043445614	rotation_vector	v0=0.07633701;v1=-0.25297543;v2=-0.44033945;v3=0.858066;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.621Z	1785918042621	3557049884945	barometer	v0=984.49176;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.635Z	1785918042635	3557063613419	accelerometer	v0=3.9876926;v1=3.3205333;v2=8.357709;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.645Z	1785918042645	3557073699113	gyroscope	v0=-0.0172701;v1=0.0060953293;v2=-0.05112749;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.649Z	1785918042649	3557077713028	magnetometer	v0=-11.9682;v1=-2.7084;v2=-16.1162;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.655Z	1785918042655	3557083782080	rotation_vector	v0=0.07654546;v1=-0.25230938;v2=-0.4410885;v3=0.8578587;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.660Z	1785918042660	3557089518896	barometer	v0=984.5831;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.675Z	1785918042675	3557103947160	accelerometer	v0=3.7476737;v1=3.4620156;v2=8.335189;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.685Z	1785918042685	3557114029761	gyroscope	v0=-0.065183386;v1=0.17463285;v2=-0.037854325;accuracy=3;sensor=ICM45631 Gyroscope
2026-08-05T08:20:42.689Z	1785918042689	3557117714086	magnetometer	v0=-11.7852;v1=-3.2696;v2=-16.518799;accuracy=2;sensor=MMC5616 Magnetometer
2026-08-05T08:20:42.699Z	1785918042699	3557124112606	rotation_vector	v0=0.07719728;v1=-0.24854746;v2=-0.4418899;v3=0.85848594;v4=1.0471976;accuracy=3;sensor=Rotation Vector Sensor
2026-08-05T08:20:42.700Z	1785918042700	3557129168595	barometer	v0=984.4972;accuracy=3;sensor=SPL07003 Barometer
2026-08-05T08:20:42.724Z	1785918042724	3557144277848	accelerometer	v0=4.0344543;v1=3.3913867;v2=8.083274;accuracy=1;sensor=ICM45631 Accelerometer
2026-08-05T08:20:42.744Z	1785918042744	3557173914657	noise	rms=789.3405085892906;dbfs=-32.36344579945523;sample_rate_hz=8000;samples=8000
2026-08-05T08:20:42.758Z	1785918042758	3557188658635	noise	rms=2.6670597194607044;dbfs=-81.78807881678394;sample_rate_hz=8000;samples=318
